image_path,label,face_array
src/dataset\Ellie_Sattler\2213_01049_quote.jpg,Ellie_Sattler,"[[[0.4392157  0.45490196 0.5921569 ]
  [0.47058824 0.52156866 0.654902  ]
  [0.5137255  0.5803922  0.70980394]
  ...
  [0.29803923 0.36862746 0.5647059 ]
  [0.36078432 0.42745098 0.61960787]
  [0.44313726 0.5019608  0.69411767]]

 [[0.43529412 0.4509804  0.56078434]
  [0.41960785 0.4627451  0.5882353 ]
  [0.4392157  0.5019608  0.6313726 ]
  ...
  [0.38039216 0.45490196 0.65882355]
  [0.38039216 0.44313726 0.6431373 ]
  [0.45490196 0.5137255  0.7058824 ]]

 [[0.46666667 0.50980395 0.62352943]
  [0.3372549  0.39215687 0.5254902 ]
  [0.3529412  0.4117647  0.5529412 ]
  ...
  [0.42352942 0.49803922 0.70980394]
  [0.40392157 0.46666667 0.6745098 ]
  [0.42352942 0.48235294 0.6901961 ]]

 ...

 [[0.61960787 0.62352943 0.72156864]
  [0.6431373  0.6509804  0.75686276]
  [0.6313726  0.6431373  0.75686276]
  ...
  [0.04705882 0.08235294 0.22352941]
  [0.05098039 0.08627451 0.22745098]
  [0.07450981 0.10980392 0.2509804 ]]

 [[0.6313726  0.6313726  0.7254902 ]
  [0.61960787 0.6392157  0.7411765 ]
  [0.59607846 0.61960787 0.7294118 ]
  ...
  [0.07843138 0.11372549 0.25882354]
  [0.07843138 0.11372549 0.25882354]
  [0.09019608 0.1254902  0.27058825]]

 [[0.6431373  0.63529414 0.72156864]
  [0.5921569  0.61960787 0.72156864]
  [0.56078434 0.59607846 0.70980394]
  ...
  [0.09411765 0.13725491 0.2784314 ]
  [0.08627451 0.13333334 0.27450982]
  [0.09019608 0.13725491 0.2784314 ]]]"
src/dataset\Ellie_Sattler\34jdpop.png,Ellie_Sattler,"[[[0.5372549  0.5529412  0.61960787]
  [0.5294118  0.54509807 0.6117647 ]
  [0.5176471  0.5372549  0.6       ]
  ...
  [0.4509804  0.47843137 0.5411765 ]
  [0.4745098  0.49803922 0.56078434]
  [0.4862745  0.50980395 0.57254905]]

 [[0.5176471  0.5372549  0.6       ]
  [0.50980395 0.5294118  0.5921569 ]
  [0.49803922 0.5176471  0.5803922 ]
  ...
  [0.41568628 0.4392157  0.5019608 ]
  [0.4392157  0.4627451  0.5254902 ]
  [0.45882353 0.48235294 0.54509807]]

 [[0.4862745  0.5176471  0.5803922 ]
  [0.48235294 0.50980395 0.57254905]
  [0.47058824 0.5019608  0.5686275 ]
  ...
  [0.38039216 0.40784314 0.47058824]
  [0.4        0.42745098 0.49019608]
  [0.4117647  0.44313726 0.5058824 ]]

 ...

 [[0.31764707 0.33333334 0.50980395]
  [0.3137255  0.32941177 0.5019608 ]
  [0.30588236 0.3254902  0.49803922]
  ...
  [0.40392157 0.40784314 0.60784316]
  [0.4117647  0.41568628 0.6156863 ]
  [0.41960785 0.42352942 0.62352943]]

 [[0.3137255  0.32941177 0.5058824 ]
  [0.30588236 0.3254902  0.49803922]
  [0.29803923 0.31764707 0.49019608]
  ...
  [0.40392157 0.40784314 0.60784316]
  [0.40784314 0.41568628 0.6156863 ]
  [0.4117647  0.41568628 0.61960787]]

 [[0.30980393 0.3254902  0.49803922]
  [0.3019608  0.31764707 0.49019608]
  [0.2901961  0.30980393 0.48235294]
  ...
  [0.4117647  0.4117647  0.627451  ]
  [0.40784314 0.40784314 0.62352943]
  [0.40784314 0.40784314 0.62352943]]]"
src/dataset\Ellie_Sattler\382e0be1ee94df2af219a3d12b0473b7.jpg,Ellie_Sattler,"[[[0.78431374 0.81960785 0.8980392 ]
  [0.78039217 0.8156863  0.89411765]
  [0.78039217 0.8156863  0.89411765]
  ...
  [0.1254902  0.2        0.32941177]
  [0.1254902  0.2        0.32941177]
  [0.13333334 0.19607843 0.3372549 ]]

 [[0.8117647  0.8509804  0.92156863]
  [0.827451   0.8666667  0.9372549 ]
  [0.827451   0.8666667  0.9372549 ]
  ...
  [0.1254902  0.2        0.32941177]
  [0.17254902 0.24705882 0.3764706 ]
  [0.17254902 0.23921569 0.38039216]]

 [[0.78039217 0.81960785 0.8862745 ]
  [0.7647059  0.8039216  0.8745098 ]
  [0.72156864 0.7607843  0.83137256]
  ...
  [0.13725491 0.21568628 0.3372549 ]
  [0.1882353  0.2627451  0.39215687]
  [0.18431373 0.24705882 0.3882353 ]]

 ...

 [[0.13333334 0.1764706  0.29411766]
  [0.14901961 0.19215687 0.3019608 ]
  [0.16862746 0.21176471 0.32156864]
  ...
  [0.06666667 0.12156863 0.23529412]
  [0.05098039 0.10588235 0.21960784]
  [0.03137255 0.07450981 0.2       ]]

 [[0.14509805 0.1882353  0.30588236]
  [0.15686275 0.2        0.30980393]
  [0.17254902 0.21568628 0.3254902 ]
  ...
  [0.06666667 0.12156863 0.23529412]
  [0.04705882 0.10196079 0.21568628]
  [0.03921569 0.08235294 0.20784314]]

 [[0.15294118 0.19607843 0.3137255 ]
  [0.16470589 0.20392157 0.32156864]
  [0.17254902 0.21176471 0.32941177]
  ...
  [0.0627451  0.11764706 0.23137255]
  [0.04705882 0.10196079 0.21568628]
  [0.03921569 0.08235294 0.20784314]]]"
src/dataset\Ellie_Sattler\715cf7395e71d6c531fe74eb0d43b0c3161fd983.jpg,Ellie_Sattler,"[[[0.6117647  0.60784316 0.6901961 ]
  [0.6117647  0.6039216  0.6901961 ]
  [0.60784316 0.6        0.6862745 ]
  ...
  [0.45882353 0.4627451  0.5294118 ]
  [0.48235294 0.48235294 0.54509807]
  [0.5019608  0.5019608  0.5647059 ]]

 [[0.6        0.59607846 0.6745098 ]
  [0.59607846 0.5921569  0.6745098 ]
  [0.59607846 0.5882353  0.6745098 ]
  ...
  [0.4117647  0.41960785 0.49019608]
  [0.44313726 0.44313726 0.5058824 ]
  [0.4745098  0.4745098  0.5372549 ]]

 [[0.5764706  0.57254905 0.6509804 ]
  [0.57254905 0.5686275  0.64705884]
  [0.5764706  0.57254905 0.6509804 ]
  ...
  [0.40392157 0.4117647  0.4745098 ]
  [0.42352942 0.42352942 0.4862745 ]
  [0.4392157  0.43529412 0.49803922]]

 ...

 [[0.88235295 0.7921569  0.8235294 ]
  [0.85490197 0.7647059  0.7921569 ]
  [0.7882353  0.7019608  0.72156864]
  ...
  [0.3019608  0.34509805 0.42352942]
  [0.30588236 0.34509805 0.42352942]
  [0.30588236 0.34509805 0.42352942]]

 [[0.8627451  0.77254903 0.8       ]
  [0.8156863  0.7254902  0.7490196 ]
  [0.7490196  0.6627451  0.68235296]
  ...
  [0.29411766 0.3372549  0.41960785]
  [0.29411766 0.3372549  0.41960785]
  [0.29411766 0.3372549  0.41960785]]

 [[0.8392157  0.7529412  0.77254903]
  [0.78039217 0.6901961  0.70980394]
  [0.7294118  0.6392157  0.65882355]
  ...
  [0.2784314  0.3254902  0.41568628]
  [0.2784314  0.3254902  0.41568628]
  [0.28235295 0.32941177 0.41960785]]]"
src/dataset\Ellie_Sattler\8661496232_2df568ba28_n.jpg,Ellie_Sattler,"[[[0.43529412 0.42745098 0.5137255 ]
  [0.43529412 0.42745098 0.5137255 ]
  [0.42352942 0.41960785 0.5019608 ]
  ...
  [0.2509804  0.27450982 0.35686275]
  [0.25490198 0.27450982 0.35686275]
  [0.25490198 0.27450982 0.35686275]]

 [[0.43529412 0.42745098 0.5137255 ]
  [0.43529412 0.42745098 0.5137255 ]
  [0.42352942 0.41568628 0.5019608 ]
  ...
  [0.2509804  0.27058825 0.3529412 ]
  [0.2509804  0.27058825 0.3529412 ]
  [0.2509804  0.27058825 0.3529412 ]]

 [[0.42745098 0.42745098 0.50980395]
  [0.42745098 0.42745098 0.50980395]
  [0.41568628 0.4117647  0.49411765]
  ...
  [0.23921569 0.2627451  0.34509805]
  [0.23921569 0.2627451  0.34509805]
  [0.23921569 0.2627451  0.34509805]]

 ...

 [[0.16470589 0.19607843 0.2509804 ]
  [0.16470589 0.19607843 0.2509804 ]
  [0.14901961 0.17254902 0.22745098]
  ...
  [0.         0.         0.10196079]
  [0.         0.         0.09411765]
  [0.         0.         0.09411765]]

 [[0.18431373 0.21568628 0.27058825]
  [0.18431373 0.21568628 0.27058825]
  [0.16078432 0.1882353  0.24705882]
  ...
  [0.00392157 0.         0.10980392]
  [0.         0.         0.09803922]
  [0.         0.         0.09803922]]

 [[0.19215687 0.21960784 0.2784314 ]
  [0.19215687 0.21960784 0.2784314 ]
  [0.16470589 0.19215687 0.2509804 ]
  ...
  [0.         0.         0.11372549]
  [0.         0.         0.10196079]
  [0.         0.         0.10196079]]]"
src/dataset\Ellie_Sattler\8661496232_2df568ba28_n.jpg,Ellie_Sattler,"[[[0.03529412 0.03529412 0.10588235]
  [0.03529412 0.03529412 0.10588235]
  [0.03529412 0.03529412 0.10588235]
  ...
  [0.14901961 0.1254902  0.21568628]
  [0.14901961 0.1254902  0.21568628]
  [0.14901961 0.1254902  0.21568628]]

 [[0.03529412 0.03529412 0.10588235]
  [0.03529412 0.03529412 0.10588235]
  [0.03529412 0.03529412 0.10588235]
  ...
  [0.14901961 0.1254902  0.21568628]
  [0.14901961 0.1254902  0.21568628]
  [0.14901961 0.1254902  0.21568628]]

 [[0.03529412 0.03529412 0.10588235]
  [0.03529412 0.03529412 0.10588235]
  [0.03529412 0.03529412 0.10588235]
  ...
  [0.14901961 0.1254902  0.21568628]
  [0.14901961 0.1254902  0.21568628]
  [0.14901961 0.1254902  0.21568628]]

 ...

 [[0.2509804  0.25882354 0.3019608 ]
  [0.2509804  0.25882354 0.3019608 ]
  [0.2509804  0.25882354 0.3019608 ]
  ...
  [0.27450982 0.29411766 0.39215687]
  [0.27450982 0.29411766 0.39215687]
  [0.27450982 0.29411766 0.39215687]]

 [[0.2509804  0.25882354 0.3019608 ]
  [0.2509804  0.25882354 0.3019608 ]
  [0.2509804  0.25882354 0.3019608 ]
  ...
  [0.27450982 0.29411766 0.39215687]
  [0.27450982 0.29411766 0.39215687]
  [0.27450982 0.29411766 0.39215687]]

 [[0.2509804  0.25882354 0.3019608 ]
  [0.2509804  0.25882354 0.3019608 ]
  [0.2509804  0.25882354 0.3019608 ]
  ...
  [0.27450982 0.29411766 0.39215687]
  [0.27450982 0.29411766 0.39215687]
  [0.27450982 0.29411766 0.39215687]]]"
src/dataset\Ellie_Sattler\afce1147f160dd6f9bbd85a1f66bdd89ea1131e6.jpg,Ellie_Sattler,"[[[0.7294118  0.6666667  0.75686276]
  [0.7176471  0.6627451  0.7490196 ]
  [0.7019608  0.6509804  0.7372549 ]
  ...
  [0.28627452 0.38431373 0.52156866]
  [0.29411766 0.3882353  0.52156866]
  [0.30980393 0.39607844 0.5294118 ]]

 [[0.73333335 0.6745098  0.7647059 ]
  [0.72156864 0.6666667  0.7529412 ]
  [0.7058824  0.654902   0.7411765 ]
  ...
  [0.30980393 0.4117647  0.5529412 ]
  [0.30980393 0.40784314 0.54901963]
  [0.30588236 0.40392157 0.5411765 ]]

 [[0.7411765  0.6784314  0.76862746]
  [0.7294118  0.6666667  0.75686276]
  [0.7137255  0.65882355 0.7490196 ]
  ...
  [0.32941177 0.43137255 0.5686275 ]
  [0.32941177 0.43137255 0.5686275 ]
  [0.32156864 0.42352942 0.56078434]]

 ...

 [[0.54901963 0.5019608  0.7254902 ]
  [0.54509807 0.5058824  0.7254902 ]
  [0.54509807 0.5137255  0.72156864]
  ...
  [0.3372549  0.3529412  0.58431375]
  [0.34117648 0.3529412  0.58431375]
  [0.34117648 0.36078432 0.58431375]]

 [[0.5411765  0.50980395 0.73333335]
  [0.54509807 0.50980395 0.73333335]
  [0.54509807 0.5176471  0.7254902 ]
  ...
  [0.3529412  0.3647059  0.6039216 ]
  [0.3529412  0.3647059  0.6       ]
  [0.34117648 0.35686275 0.58431375]]

 [[0.5411765  0.5058824  0.7294118 ]
  [0.5411765  0.5137255  0.73333335]
  [0.5411765  0.52156866 0.7372549 ]
  ...
  [0.32156864 0.3372549  0.5882353 ]
  [0.32156864 0.34117648 0.58431375]
  [0.32941177 0.34901962 0.5882353 ]]]"
src/dataset\Ellie_Sattler\Dern-Header-Jurassic-Park.jpg,Ellie_Sattler,"[[[0.50980395 0.5411765  0.6862745 ]
  [0.33333334 0.39607844 0.54901963]
  [0.3137255  0.38039216 0.53333336]
  ...
  [0.03529412 0.07843138 0.1882353 ]
  [0.01568628 0.05882353 0.16862746]
  [0.05882353 0.10196079 0.21176471]]

 [[0.36862746 0.40784314 0.5529412 ]
  [0.33333334 0.39607844 0.54901963]
  [0.3254902  0.39215687 0.54509807]
  ...
  [0.04705882 0.09019608 0.2       ]
  [0.05882353 0.10196079 0.21568628]
  [0.02745098 0.07058824 0.18039216]]

 [[0.34901962 0.39607844 0.5372549 ]
  [0.32941177 0.39215687 0.54509807]
  [0.3137255  0.38039216 0.53333336]
  ...
  [0.07450981 0.11764706 0.22745098]
  [0.03529412 0.07843138 0.1882353 ]
  [0.00392157 0.04313726 0.15294118]]

 ...

 [[0.16078432 0.20392157 0.3137255 ]
  [0.13333334 0.17254902 0.2901961 ]
  [0.14117648 0.18431373 0.29411766]
  ...
  [0.         0.01960784 0.13333334]
  [0.02352941 0.04705882 0.16078432]
  [0.02745098 0.05490196 0.16862746]]

 [[0.09411765 0.13725491 0.24705882]
  [0.09411765 0.13333334 0.2509804 ]
  [0.10196079 0.14509805 0.25490198]
  ...
  [0.         0.01960784 0.13333334]
  [0.02352941 0.04705882 0.16078432]
  [0.02745098 0.05490196 0.16862746]]

 [[0.05882353 0.10196079 0.21176471]
  [0.05490196 0.09411765 0.21176471]
  [0.0627451  0.10588235 0.21568628]
  ...
  [0.00392157 0.02745098 0.14117648]
  [0.01960784 0.04313726 0.15686275]
  [0.02745098 0.05490196 0.16862746]]]"
src/dataset\Ellie_Sattler\dr-ellie-sattler-1680x1120.jpg,Ellie_Sattler,"[[[0.13725491 0.14901961 0.16470589]
  [0.13333334 0.14509805 0.16078432]
  [0.13725491 0.14901961 0.16078432]
  ...
  [0.20392157 0.23137255 0.29803923]
  [0.2        0.22745098 0.29411766]
  [0.19215687 0.21960784 0.28627452]]

 [[0.15686275 0.16470589 0.16862746]
  [0.16470589 0.1764706  0.18039216]
  [0.16862746 0.1764706  0.18039216]
  ...
  [0.19215687 0.21960784 0.28627452]
  [0.19215687 0.21960784 0.28627452]
  [0.19215687 0.21568628 0.28235295]]

 [[0.16078432 0.16862746 0.17254902]
  [0.16470589 0.17254902 0.1764706 ]
  [0.17254902 0.18039216 0.18431373]
  ...
  [0.1882353  0.21568628 0.28235295]
  [0.19215687 0.21960784 0.28627452]
  [0.2        0.22745098 0.29411766]]

 ...

 [[0.49411765 0.6745098  0.7176471 ]
  [0.4862745  0.6666667  0.70980394]
  [0.48235294 0.6627451  0.7058824 ]
  ...
  [0.3019608  0.4        0.46666667]
  [0.29411766 0.3882353  0.47843137]
  [0.28235295 0.3764706  0.4862745 ]]

 [[0.49803922 0.6784314  0.72156864]
  [0.47843137 0.65882355 0.7019608 ]
  [0.46666667 0.64705884 0.6901961 ]
  ...
  [0.30980393 0.40392157 0.49411765]
  [0.3019608  0.4        0.5058824 ]
  [0.27450982 0.38039216 0.5019608 ]]

 [[0.4862745  0.6627451  0.7058824 ]
  [0.47058824 0.6509804  0.69411767]
  [0.46666667 0.6431373  0.6862745 ]
  ...
  [0.2901961  0.38039216 0.4862745 ]
  [0.28627452 0.3764706  0.5019608 ]
  [0.27450982 0.36862746 0.50980395]]]"
src/dataset\Ellie_Sattler\Dr._Ellie_Sattler_park.jpg,Ellie_Sattler,"[[[0.52156866 0.52156866 0.6156863 ]
  [0.5568628  0.54509807 0.6431373 ]
  [0.5882353  0.5764706  0.67058825]
  ...
  [0.7137255  0.7294118  0.8117647 ]
  [0.70980394 0.7137255  0.80784315]
  [0.69803923 0.69803923 0.7921569 ]]

 [[0.5411765  0.5411765  0.6156863 ]
  [0.5686275  0.56078434 0.6431373 ]
  [0.59607846 0.5882353  0.67058825]
  ...
  [0.7137255  0.73333335 0.8235294 ]
  [0.7058824  0.7176471  0.8117647 ]
  [0.7019608  0.7058824  0.8       ]]

 [[0.5568628  0.5568628  0.61960787]
  [0.5686275  0.5686275  0.6392157 ]
  [0.5803922  0.5803922  0.6509804 ]
  ...
  [0.7058824  0.73333335 0.83137256]
  [0.7058824  0.7294118  0.81960785]
  [0.69803923 0.7137255  0.80784315]]

 ...

 [[0.32156864 0.29803923 0.5529412 ]
  [0.3137255  0.29803923 0.5529412 ]
  [0.30980393 0.29411766 0.54901963]
  ...
  [0.3137255  0.30980393 0.46666667]
  [0.31764707 0.3137255  0.47058824]
  [0.32156864 0.31764707 0.4745098 ]]

 [[0.31764707 0.29411766 0.54901963]
  [0.31764707 0.3019608  0.5568628 ]
  [0.3137255  0.29803923 0.5529412 ]
  ...
  [0.3137255  0.30980393 0.4627451 ]
  [0.31764707 0.3137255  0.47058824]
  [0.32156864 0.31764707 0.4745098 ]]

 [[0.30588236 0.28235295 0.5294118 ]
  [0.28627452 0.27450982 0.5176471 ]
  [0.2784314  0.26666668 0.50980395]
  ...
  [0.30980393 0.30588236 0.45882353]
  [0.3137255  0.30980393 0.4627451 ]
  [0.31764707 0.3137255  0.46666667]]]"
src/dataset\Ellie_Sattler\DrEllie.jpg,Ellie_Sattler,"[[[0.5529412  0.5372549  0.5568628 ]
  [0.56078434 0.5411765  0.5647059 ]
  [0.5529412  0.53333336 0.5568628 ]
  ...
  [0.25882354 0.32941177 0.40392157]
  [0.2509804  0.32156864 0.39215687]
  [0.24705882 0.3137255  0.38431373]]

 [[0.5686275  0.54509807 0.5568628 ]
  [0.5764706  0.5529412  0.57254905]
  [0.5803922  0.5568628  0.5764706 ]
  ...
  [0.26666668 0.33333334 0.40784314]
  [0.2627451  0.32941177 0.40392157]
  [0.25490198 0.32156864 0.39607844]]

 [[0.5803922  0.5568628  0.56078434]
  [0.5764706  0.54901963 0.5568628 ]
  [0.5803922  0.5568628  0.5647059 ]
  ...
  [0.23921569 0.29803923 0.37254903]
  [0.22352941 0.28235295 0.3647059 ]
  [0.21568628 0.27058825 0.35686275]]

 ...

 [[0.31764707 0.43529412 0.3764706 ]
  [0.3372549  0.4509804  0.3882353 ]
  [0.33333334 0.44313726 0.3764706 ]
  ...
  [0.34509805 0.38039216 0.39607844]
  [0.36862746 0.40392157 0.41960785]
  [0.36078432 0.39607844 0.40784314]]

 [[0.32941177 0.43529412 0.36862746]
  [0.32941177 0.43529412 0.3647059 ]
  [0.33333334 0.4392157  0.3647059 ]
  ...
  [0.34509805 0.39215687 0.4       ]
  [0.36862746 0.40784314 0.41960785]
  [0.37254903 0.40784314 0.42352942]]

 [[0.30980393 0.4117647  0.34901962]
  [0.29411766 0.39607844 0.32941177]
  [0.29803923 0.4        0.3254902 ]
  ...
  [0.36078432 0.40784314 0.41568628]
  [0.34117648 0.38039216 0.39607844]
  [0.35686275 0.39215687 0.40784314]]]"
src/dataset\Ellie_Sattler\ellie-sattler.jpg,Ellie_Sattler,"[[[0.23529412 0.42352942 0.5411765 ]
  [0.29803923 0.5058824  0.62352943]
  [0.2627451  0.4745098  0.5921569 ]
  ...
  [0.14509805 0.27058825 0.3372549 ]
  [0.12941177 0.24705882 0.3137255 ]
  [0.11764706 0.23137255 0.2901961 ]]

 [[0.29411766 0.49803922 0.6156863 ]
  [0.3019608  0.5254902  0.63529414]
  [0.2509804  0.4745098  0.5764706 ]
  ...
  [0.2509804  0.3647059  0.43137255]
  [0.18431373 0.29411766 0.36078432]
  [0.13725491 0.23921569 0.3019608 ]]

 [[0.27058825 0.4862745  0.6039216 ]
  [0.2784314  0.5058824  0.6156863 ]
  [0.26666668 0.49803922 0.6       ]
  ...
  [0.21568628 0.3372549  0.40392157]
  [0.20392157 0.3137255  0.38039216]
  [0.1764706  0.28235295 0.34509805]]

 ...

 [[0.02352941 0.03921569 0.02745098]
  [0.01960784 0.03921569 0.03921569]
  [0.01960784 0.03137255 0.05098039]
  ...
  [0.20784314 0.34117648 0.5176471 ]
  [0.24705882 0.38431373 0.56078434]
  [0.23137255 0.37254903 0.5529412 ]]

 [[0.02352941 0.03921569 0.01960784]
  [0.02352941 0.04313726 0.02745098]
  [0.01960784 0.03921569 0.03921569]
  ...
  [0.19607843 0.3254902  0.5137255 ]
  [0.1882353  0.31764707 0.50980395]
  [0.15686275 0.28235295 0.47843137]]

 [[0.01568628 0.03137255 0.01960784]
  [0.01960784 0.03529412 0.01960784]
  [0.01960784 0.03529412 0.02745098]
  ...
  [0.16470589 0.28627452 0.48235294]
  [0.12156863 0.23921569 0.4392157 ]
  [0.08235294 0.20392157 0.40392157]]]"
src/dataset\Ellie_Sattler\Elliejp3still.jpg,Ellie_Sattler,"[[[0.6431373  0.627451   0.62352943]
  [0.6392157  0.627451   0.6313726 ]
  [0.7176471  0.70980394 0.72156864]
  ...
  [0.5686275  0.6313726  0.7372549 ]
  [0.60784316 0.6627451  0.7647059 ]
  [0.62352943 0.67058825 0.7647059 ]]

 [[0.6431373  0.627451   0.62352943]
  [0.69411767 0.68235296 0.6862745 ]
  [0.7607843  0.7529412  0.7647059 ]
  ...
  [0.5294118  0.5921569  0.69803923]
  [0.5921569  0.6509804  0.7490196 ]
  [0.6392157  0.69411767 0.78431374]]

 [[0.69411767 0.6745098  0.6627451 ]
  [0.8        0.7764706  0.7764706 ]
  [0.85490197 0.83137256 0.8392157 ]
  ...
  [0.52156866 0.5803922  0.6784314 ]
  [0.54901963 0.6117647  0.7019608 ]
  [0.63529414 0.69803923 0.7882353 ]]

 ...

 [[0.3647059  0.40784314 0.6431373 ]
  [0.34901962 0.39607844 0.6431373 ]
  [0.34509805 0.39215687 0.64705884]
  ...
  [0.13333334 0.13333334 0.18431373]
  [0.09411765 0.09411765 0.13333334]
  [0.11372549 0.11764706 0.15686275]]

 [[0.37254903 0.41568628 0.6509804 ]
  [0.36078432 0.4117647  0.6509804 ]
  [0.3647059  0.41568628 0.6627451 ]
  ...
  [0.13725491 0.13725491 0.1882353 ]
  [0.07843138 0.08235294 0.1254902 ]
  [0.09803922 0.09803922 0.14117648]]

 [[0.38039216 0.42352942 0.65882355]
  [0.3764706  0.41960785 0.6627451 ]
  [0.3882353  0.42745098 0.6784314 ]
  ...
  [0.13333334 0.12941177 0.1882353 ]
  [0.06666667 0.06666667 0.11372549]
  [0.08235294 0.08627451 0.1254902 ]]]"
src/dataset\Ellie_Sattler\elliesattler02.jpg,Ellie_Sattler,"[[[0.2        0.17254902 0.13725491]
  [0.2627451  0.23137255 0.2       ]
  [0.31764707 0.28627452 0.27058825]
  ...
  [0.14509805 0.15686275 0.19607843]
  [0.15294118 0.16078432 0.2       ]
  [0.18039216 0.1882353  0.22745098]]

 [[0.27058825 0.23529412 0.21176471]
  [0.30980393 0.27450982 0.25490198]
  [0.3254902  0.29411766 0.28627452]
  ...
  [0.21176471 0.23137255 0.26666668]
  [0.19215687 0.21176471 0.24705882]
  [0.15686275 0.1764706  0.21176471]]

 [[0.30588236 0.27058825 0.25882354]
  [0.3254902  0.29411766 0.28235295]
  [0.33333334 0.30980393 0.3019608 ]
  ...
  [0.21176471 0.23137255 0.26666668]
  [0.22352941 0.24313726 0.2784314 ]
  [0.21960784 0.23921569 0.27450982]]

 ...

 [[0.00392157 0.01176471 0.05490196]
  [0.03529412 0.03921569 0.09019608]
  [0.10980392 0.11372549 0.1764706 ]
  ...
  [0.02352941 0.05490196 0.12156863]
  [0.02745098 0.05882353 0.1254902 ]
  [0.03137255 0.0627451  0.12941177]]

 [[0.00784314 0.01568628 0.05882353]
  [0.03137255 0.03921569 0.09019608]
  [0.10588235 0.10980392 0.16862746]
  ...
  [0.02352941 0.05490196 0.12156863]
  [0.01960784 0.05098039 0.11764706]
  [0.02352941 0.05490196 0.12156863]]

 [[0.00392157 0.01176471 0.05490196]
  [0.02745098 0.03137255 0.08235294]
  [0.09803922 0.09803922 0.16078432]
  ...
  [0.01176471 0.04313726 0.10980392]
  [0.00392157 0.03137255 0.09803922]
  [0.         0.02745098 0.09411765]]]"
src/dataset\Ellie_Sattler\Ellie_Dgeler.png,Ellie_Sattler,"[[[0.43137255 0.4117647  0.42352942]
  [0.43529412 0.41960785 0.43137255]
  [0.41568628 0.40784314 0.41568628]
  ...
  [0.3254902  0.32941177 0.35686275]
  [0.3529412  0.35686275 0.38431373]
  [0.38039216 0.38431373 0.4117647 ]]

 [[0.42745098 0.41568628 0.41960785]
  [0.40392157 0.4        0.40784314]
  [0.38039216 0.38431373 0.3882353 ]
  ...
  [0.28627452 0.2901961  0.3254902 ]
  [0.29411766 0.3019608  0.33333334]
  [0.30980393 0.31764707 0.34901962]]

 [[0.41568628 0.4117647  0.41568628]
  [0.4        0.4        0.40784314]
  [0.38039216 0.3882353  0.39607844]
  ...
  [0.27058825 0.27450982 0.3019608 ]
  [0.27058825 0.27450982 0.30588236]
  [0.27058825 0.27450982 0.30588236]]

 ...

 [[0.43529412 0.43529412 0.49411765]
  [0.43137255 0.43137255 0.49019608]
  [0.42745098 0.42745098 0.49019608]
  ...
  [0.3254902  0.3019608  0.3764706 ]
  [0.3254902  0.3019608  0.36862746]
  [0.32156864 0.29803923 0.36078432]]

 [[0.44313726 0.4509804  0.5058824 ]
  [0.43529412 0.44705883 0.5019608 ]
  [0.4392157  0.44313726 0.5019608 ]
  ...
  [0.3254902  0.3019608  0.37254903]
  [0.3254902  0.29803923 0.36862746]
  [0.32941177 0.29803923 0.3647059 ]]

 [[0.44313726 0.45490196 0.50980395]
  [0.4392157  0.4509804  0.50980395]
  [0.4392157  0.44705883 0.5137255 ]
  ...
  [0.33333334 0.3019608  0.3764706 ]
  [0.33333334 0.3019608  0.3764706 ]
  [0.33333334 0.3019608  0.3764706 ]]]"
